time, ch1, ch2, ch3, ch4, ch5, ch6, ch7
2.578983459472656250e+02, 2.702999877929687500e+02, -8.169255065917968750e+01, 2.902362632751464844e+01, -5.460999679565429688e+01, 9.414357757568359375e+01, 1.895754547119140625e+02, 9.515835571289062500e+01, 0.000000000000000000e+00
2.579016723632812500e+02, 2.595000000000000000e+02, -9.186671447753906250e+01, 2.154331016540527344e+01, -5.701043701171875000e+01, 9.143656921386718750e+01, 1.850831451416015625e+02, 9.007127380371093750e+01, 0.000000000000000000e+00
2.579049987792968750e+02, 2.601000061035156250e+02, -8.139331054687500000e+01, 1.974803352355957031e+01, -5.521010971069335938e+01, 1.019638061523437500e+02, 1.925703277587890625e+02, 9.755227661132812500e+01, 0.000000000000000000e+00
2.579083251953125000e+02, 2.640000000000000000e+02, -7.660546875000000000e+01, 1.974803352355957031e+01, -5.551016235351562500e+01, 1.004599151611328125e+02, 1.880780181884765625e+02, 1.011431579589843750e+02, 0.000000000000000000e+00
2.579116516113281250e+02, 2.663999938964843750e+02, -8.348799133300781250e+01, 2.513386344909667969e+01, -5.641032791137695312e+01, 9.173735046386718750e+01, 1.877785491943359375e+02, 9.246519470214843750e+01, 0.000000000000000000e+00
2.579150085449218750e+02, 2.676000061035156250e+02, -8.378723144531250000e+01, 2.004724693298339844e+01, -5.641032791137695312e+01, 9.654980468750000000e+01, 1.880780181884765625e+02, 9.934771728515625000e+01, 0.000000000000000000e+00
2.579183349609375000e+02, 2.652000122070312500e+02, -7.840090942382812500e+01, 2.184252357482910156e+01, -5.521010971069335938e+01, 9.414357757568359375e+01, 1.895754547119140625e+02, 1.026393585205078125e+02, 0.000000000000000000e+00
2.579216613769531250e+02, 2.706000061035156250e+02, -7.091990661621093750e+01, 3.022047615051269531e+01, -4.740867996215820312e+01, 1.034676971435546875e+02, 1.970626373291015625e+02, 1.077264404296875000e+02, 0.000000000000000000e+00
2.579249877929687500e+02, 2.697000122070312500e+02, -8.318875122070312500e+01, 3.022047615051269531e+01, -5.100933837890625000e+01, 9.745213317871093750e+01, 1.886770019531250000e+02, 9.635531616210937500e+01, 0.000000000000000000e+00
2.579283447265625000e+02, 2.661000061035156250e+02, -8.378723144531250000e+01, 2.722834968566894531e+01, -5.160944747924804688e+01, 9.474513244628906250e+01, 1.874790496826171875e+02, 9.306367492675781250e+01, 0.000000000000000000e+00
2.579316711425781250e+02, 2.601000061035156250e+02, -1.008439178466796875e+02, 1.825197029113769531e+01, -5.521010971069335938e+01, 9.685057830810546875e+01, 1.787939300537109375e+02, 7.899938964843750000e+01, 0.000000000000000000e+00
2.579349975585937500e+02, 2.655000000000000000e+02, -1.047340393066406250e+02, 2.184252357482910156e+01, -5.280966567993164062e+01, 9.384279632568359375e+01, 1.838852081298828125e+02, 8.348799133300781250e+01, 0.000000000000000000e+00
2.579383239746093750e+02, 2.616000061035156250e+02, -8.348799133300781250e+01, 2.184252357482910156e+01, -5.310972213745117188e+01, 9.534668731689453125e+01, 1.928698272705078125e+02, 8.827583312988281250e+01, 0.000000000000000000e+00
2.579416809082031250e+02, 2.691000061035156250e+02, -7.331382751464843750e+01, 2.633071327209472656e+01, -4.530829238891601562e+01, 9.685057830810546875e+01, 1.964636688232421875e+02, 9.366215515136718750e+01, 0.000000000000000000e+00
2.579450073242187500e+02, 2.693999938964843750e+02, -7.929862976074218750e+01, 2.184252357482910156e+01, -5.340977859497070312e+01, 9.113579559326171875e+01, 1.889764862060546875e+02, 9.366215515136718750e+01, 0.000000000000000000e+00
2.579483337402343750e+02, 2.625000000000000000e+02, -7.421154785156250000e+01, 2.812598991394042969e+01, -5.370983505249023438e+01, 9.203813171386718750e+01, 1.979611053466796875e+02, 9.844999694824218750e+01, 0.000000000000000000e+00
2.579516601562500000e+02, 2.676000061035156250e+02, -6.882522583007812500e+01, 2.603149986267089844e+01, -5.190950393676757812e+01, 9.384279632568359375e+01, 1.949662322998046875e+02, 9.815075683593750000e+01, 0.000000000000000000e+00
2.579549865722656250e+02, 2.730000000000000000e+02, -6.852598571777343750e+01, 3.231496810913085938e+01, -4.920901107788085938e+01, 1.001591415405273438e+02, 1.985600738525390625e+02, 1.071279602050781250e+02, 0.000000000000000000e+00
2.579583435058593750e+02, 2.622000122070312500e+02, -7.241610717773437500e+01, 2.692913818359375000e+01, -5.040922927856445312e+01, 9.745213317871093750e+01, 1.967631683349609375e+02, 1.020408782958984375e+02, 0.000000000000000000e+00
2.579616699218750000e+02, 2.670000000000000000e+02, -7.181762695312500000e+01, 2.842520141601562500e+01, -5.010917282104492188e+01, 9.805369567871093750e+01, 1.988595733642578125e+02, 1.068287200927734375e+02, 0.000000000000000000e+00
2.579649963378906250e+02, 2.637000122070312500e+02, -8.558267211914062500e+01, 2.274015998840332031e+01, -6.061109542846679688e+01, 9.023345947265625000e+01, 1.886770019531250000e+02, 9.755227661132812500e+01, 0.000000000000000000e+00
2.579683227539062500e+02, 2.691000061035156250e+02, -7.989710998535156250e+01, 3.261417770385742188e+01, -5.370983505249023438e+01, 9.654980468750000000e+01, 1.949662322998046875e+02, 1.065294799804687500e+02, 0.000000000000000000e+00
2.579716796875000000e+02, 2.631000061035156250e+02, -8.498419189453125000e+01, 2.274015998840332031e+01, -5.460999679565429688e+01, 9.925680541992187500e+01, 1.982606048583984375e+02, 1.002454376220703125e+02, 0.000000000000000000e+00
2.579750061035156250e+02, 2.783999938964843750e+02, -9.156747436523437500e+01, 3.022047615051269531e+01, -5.671038436889648438e+01, 9.083501434326171875e+01, 1.958647003173828125e+02, 1.107188415527343750e+02, 0.000000000000000000e+00
2.579783325195312500e+02, 2.715000000000000000e+02, -7.690470886230468750e+01, 2.303937339782714844e+01, -5.521010971069335938e+01, 1.001591415405273438e+02, 1.916718750000000000e+02, 1.044347991943359375e+02, 0.000000000000000000e+00
2.579816589355468750e+02, 2.601000061035156250e+02, -8.019635009765625000e+01, 2.154331016540527344e+01, -5.400988769531250000e+01, 1.001591415405273438e+02, 1.967631683349609375e+02, 1.017416381835937500e+02, 0.000000000000000000e+00
2.579849853515625000e+02, 2.558999938964843750e+02, -8.947279357910156250e+01, 2.094488525390625000e+01, -5.611027145385742188e+01, 9.354202270507812500e+01, 1.919713592529296875e+02, 9.695379638671875000e+01, 0.000000000000000000e+00
2.579883422851562500e+02, 2.535000000000000000e+02, -9.126823425292968750e+01, 2.453543663024902344e+01, -5.430994033813476562e+01, 9.624902343750000000e+01, 1.901744384765625000e+02, 1.023401184082031250e+02, 0.000000000000000000e+00
2.579916687011718750e+02, 2.663999938964843750e+02, -8.049559020996093750e+01, 2.872441291809082031e+01, -5.641032791137695312e+01, 9.504591369628906250e+01, 1.976616210937500000e+02, 9.665455627441406250e+01, 0.000000000000000000e+00
2.579949951171875000e+02, 2.603999938964843750e+02, -8.468495178222656250e+01, 2.603149986267089844e+01, -5.851071166992187500e+01, 9.985836029052734375e+01, 1.970626373291015625e+02, 8.707887268066406250e+01, 0.000000000000000000e+00
2.579983215332031250e+02, 2.691000061035156250e+02, -8.288951110839843750e+01, 3.022047615051269531e+01, -5.160944747924804688e+01, 9.955758666992187500e+01, 1.997580413818359375e+02, 8.677963256835937500e+01, 0.000000000000000000e+00
2.580016784667968750e+02, 2.637000122070312500e+02, -7.989710998535156250e+01, 2.573228645324707031e+01, -5.881076431274414062e+01, 9.895602416992187500e+01, 2.012554779052734375e+02, 1.098211212158203125e+02, 0.000000000000000000e+00
2.580050048828125000e+02, 2.652000122070312500e+02, -7.181762695312500000e+01, 2.303937339782714844e+01, -5.821065902709960938e+01, 9.925680541992187500e+01, 2.006564941406250000e+02, 1.062302398681640625e+02, 0.000000000000000000e+00
2.580083312988281250e+02, 2.582999877929687500e+02, -7.481002807617187500e+01, 1.705512046813964844e+01, -6.211137008666992188e+01, 9.715135955810546875e+01, 1.946667480468750000e+02, 1.062302398681640625e+02, 0.000000000000000000e+00
2.580116577148437500e+02, 2.588999938964843750e+02, -6.643130493164062500e+01, 2.423622322082519531e+01, -5.340977859497070312e+01, 9.985836029052734375e+01, 1.964636688232421875e+02, 1.116165618896484375e+02, 0.000000000000000000e+00
2.580150146484375000e+02, 2.612999877929687500e+02, -7.660546875000000000e+01, 1.675590705871582031e+01, -6.391170120239257812e+01, 1.022645874023437500e+02, 1.973621368408203125e+02, 1.062302398681640625e+02, 0.000000000000000000e+00
2.580183410644531250e+02, 2.526000061035156250e+02, -7.959786987304687500e+01, 1.525984477996826172e+01, -6.601208496093750000e+01, 1.058739242553710938e+02, 1.979611053466796875e+02, 9.994619750976562500e+01, 0.000000000000000000e+00
2.580216674804687500e+02, 2.661000061035156250e+02, -8.019635009765625000e+01, 2.004724693298339844e+01, -6.631214141845703125e+01, 1.004599151611328125e+02, 2.006564941406250000e+02, 1.041355590820312500e+02, 0.000000000000000000e+00
2.580249938964843750e+02, 2.655000000000000000e+02, -7.720394897460937500e+01, 2.603149986267089844e+01, -6.781241607666015625e+01, 1.007606964111328125e+02, 2.009559783935546875e+02, 1.026393585205078125e+02, 0.000000000000000000e+00
2.580283203125000000e+02, 2.646000061035156250e+02, -8.169255065917968750e+01, 1.885039710998535156e+01, -7.411356353759765625e+01, 1.034676971435546875e+02, 1.991590576171875000e+02, 1.038363189697265625e+02, 0.000000000000000000e+00
2.580316772460937500e+02, 2.520000000000000000e+02, -8.318875122070312500e+01, 1.286614322662353516e+01, -6.961273956298828125e+01, 9.985836029052734375e+01, 1.928698272705078125e+02, 1.017416381835937500e+02, 0.000000000000000000e+00
2.580350036621093750e+02, 2.667000122070312500e+02, -7.510926818847656250e+01, 2.034646034240722656e+01, -7.231324005126953125e+01, 9.504591369628906250e+01, 1.946667480468750000e+02, 1.092226409912109375e+02, 0.000000000000000000e+00
2.580383300781250000e+02, 2.661000061035156250e+02, -9.485911560058593750e+01, 1.376378154754638672e+01, -7.141307830810546875e+01, 9.294046020507812500e+01, 1.916718750000000000e+02, 1.020408782958984375e+02, 0.000000000000000000e+00
2.580416564941406250e+02, 2.580000000000000000e+02, -8.917355346679687500e+01, 1.855118370056152344e+01, -6.991280364990234375e+01, 1.064754791259765625e+02, 2.057477874755859375e+02, 9.575683593750000000e+01, 0.000000000000000000e+00
2.580450134277343750e+02, 2.445000000000000000e+02, -1.002454376220703125e+02, 1.286614322662353516e+01, -7.681406402587890625e+01, 1.055731506347656250e+02, 1.937682952880859375e+02, 8.169255065917968750e+01, 0.000000000000000000e+00
2.580483398437500000e+02, 2.622000122070312500e+02, -8.378723144531250000e+01, 2.962205314636230469e+01, -6.571202850341796875e+01, 1.070770416259765625e+02, 2.045498199462890625e+02, 1.098211212158203125e+02, 0.000000000000000000e+00
2.580516662597656250e+02, 2.723999938964843750e+02, -9.066975402832031250e+01, 3.051968955993652344e+01, -6.451181030273437500e+01, 1.088817062377929688e+02, 2.078441925048828125e+02, 1.179006042480468750e+02, 0.000000000000000000e+00
2.580549926757812500e+02, 2.592000122070312500e+02, -9.515835571289062500e+01, 2.483465003967285156e+01, -6.751235961914062500e+01, 1.028661422729492188e+02, 2.033518829345703125e+02, 1.083249206542968750e+02, 0.000000000000000000e+00
2.580583190917968750e+02, 2.601000061035156250e+02, -8.378723144531250000e+01, 2.692913818359375000e+01, -6.781241607666015625e+01, 1.022645874023437500e+02, 1.991590576171875000e+02, 1.053325195312500000e+02, 0.000000000000000000e+00
2.580616760253906250e+02, 2.702999877929687500e+02, -8.498419189453125000e+01, 2.513386344909667969e+01, -6.151126098632812500e+01, 1.022645874023437500e+02, 2.018544464111328125e+02, 1.059309997558593750e+02, 0.000000000000000000e+00
2.580650024414062500e+02, 2.687999877929687500e+02, -8.229103088378906250e+01, 2.303937339782714844e+01, -7.021285247802734375e+01, 9.534668731689453125e+01, 1.853826446533203125e+02, 1.053325195312500000e+02, 0.000000000000000000e+00
2.580683288574218750e+02, 2.708999938964843750e+02, -8.288951110839843750e+01, 2.633071327209472656e+01, -6.751235961914062500e+01, 9.233890533447265625e+01, 1.904739227294921875e+02, 1.074272003173828125e+02, 0.000000000000000000e+00
2.580716552734375000e+02, 2.762999877929687500e+02, -7.570774841308593750e+01, 3.381103134155273438e+01, -5.701043701171875000e+01, 1.046708145141601562e+02, 2.063467559814453125e+02, 1.134120025634765625e+02, 0.000000000000000000e+00
2.580750122070312500e+02, 2.663999938964843750e+02, -8.348799133300781250e+01, 2.633071327209472656e+01, -6.871257781982421875e+01, 9.775291442871093750e+01, 2.021539306640625000e+02, 1.080256805419921875e+02, 0.000000000000000000e+00
2.580783386230468750e+02, 2.693999938964843750e+02, -8.737811279296875000e+01, 2.722834968566894531e+01, -6.361164474487304688e+01, 1.046708145141601562e+02, 2.021539306640625000e+02, 1.002454376220703125e+02, 0.000000000000000000e+00
2.580816650390625000e+02, 2.655000000000000000e+02, -8.677963256835937500e+01, 2.782677650451660156e+01, -6.271148300170898438e+01, 9.805369567871093750e+01, 1.946667480468750000e+02, 1.017416381835937500e+02, 0.000000000000000000e+00
2.580849914550781250e+02, 2.802000122070312500e+02, -7.840090942382812500e+01, 2.962205314636230469e+01, -6.451181030273437500e+01, 1.058739242553710938e+02, 2.039508514404296875e+02, 1.181998443603515625e+02, 0.000000000000000000e+00
2.580883483886718750e+02, 2.661000061035156250e+02, -8.438571166992187500e+01, 2.483465003967285156e+01, -6.691225433349609375e+01, 1.058739242553710938e+02, 2.012554779052734375e+02, 1.050332794189453125e+02, 0.000000000000000000e+00
2.580916748046875000e+02, 2.760000000000000000e+02, -8.019635009765625000e+01, 2.902362632751464844e+01, -6.691225433349609375e+01, 1.028661422729492188e+02, 2.024534149169921875e+02, 1.026393585205078125e+02, 0.000000000000000000e+00
2.580950012207031250e+02, 2.730000000000000000e+02, -8.408647155761718750e+01, 2.513386344909667969e+01, -6.781241607666015625e+01, 1.076785964965820312e+02, 2.033518829345703125e+02, 1.014423980712890625e+02, 0.000000000000000000e+00
2.580983276367187500e+02, 2.685000000000000000e+02, -8.767735290527343750e+01, 2.303937339782714844e+01, -6.691225433349609375e+01, 1.031669235229492188e+02, 1.994585418701171875e+02, 1.023401184082031250e+02, 0.000000000000000000e+00
2.581016540527343750e+02, 2.700000000000000000e+02, -8.707887268066406250e+01, 2.154331016540527344e+01, -6.661219024658203125e+01, 1.046708145141601562e+02, 1.985600738525390625e+02, 1.077264404296875000e+02, 0.000000000000000000e+00
2.581050109863281250e+02, 2.777999877929687500e+02, -7.959786987304687500e+01, 2.543307495117187500e+01, -6.541197967529296875e+01, 1.079793701171875000e+02, 2.075446929931640625e+02, 1.089234008789062500e+02, 0.000000000000000000e+00
2.581083374023437500e+02, 2.652000122070312500e+02, -8.318875122070312500e+01, 1.914961051940917969e+01, -6.871257781982421875e+01, 1.040692596435546875e+02, 1.973621368408203125e+02, 1.029385986328125000e+02, 0.000000000000000000e+00
2.581116638183593750e+02, 2.702999877929687500e+02, -8.318875122070312500e+01, 1.615748405456542969e+01, -6.541197967529296875e+01, 1.055731506347656250e+02, 2.057477874755859375e+02, 1.056317596435546875e+02, 0.000000000000000000e+00
2.581149902343750000e+02, 2.723999938964843750e+02, -8.408647155761718750e+01, 2.214173698425292969e+01, -6.781241607666015625e+01, 9.955758666992187500e+01, 2.033518829345703125e+02, 1.092226409912109375e+02, 0.000000000000000000e+00
2.581183471679687500e+02, 2.721000061035156250e+02, -8.737811279296875000e+01, 1.855118370056152344e+01, -6.961273956298828125e+01, 1.001591415405273438e+02, 2.054482879638671875e+02, 1.101203613281250000e+02, 0.000000000000000000e+00
2.581216735839843750e+02, 2.646000061035156250e+02, -9.485911560058593750e+01, 1.496063232421875000e+01, -6.871257781982421875e+01, 9.444435119628906250e+01, 2.045498199462890625e+02, 9.934771728515625000e+01, 0.000000000000000000e+00
2.581250000000000000e+02, 2.712000122070312500e+02, -1.002454376220703125e+02, 1.316535663604736328e+01, -7.321340179443359375e+01, 9.324124145507812500e+01, 2.024534149169921875e+02, 1.017416381835937500e+02, 0.000000000000000000e+00
2.581283264160156250e+02, 2.637000122070312500e+02, -9.037051391601562500e+01, 1.077165508270263672e+01, -6.871257781982421875e+01, 8.662412261962890625e+01, 1.916718750000000000e+02, 9.815075683593750000e+01, 0.000000000000000000e+00
2.581316528320312500e+02, 2.528999938964843750e+02, -9.186671447753906250e+01, 1.077165508270263672e+01, -7.201318359375000000e+01, 9.203813171386718750e+01, 1.904739227294921875e+02, 9.007127380371093750e+01, 0.000000000000000000e+00
2.581350097656250000e+02, 2.556000061035156250e+02, -9.306367492675781250e+01, 1.585826969146728516e+01, -6.871257781982421875e+01, 9.745213317871093750e+01, 1.943672637939453125e+02, 9.575683593750000000e+01, 0.000000000000000000e+00
